id|code|book|chapter|verse|end|text
GEN.7.13|GEN|Genesis|8|13|13|Juist op die zelfde dag ging Noach, en Sem, en Cham, en Jafeth, Noachs zonen, evenals Noachs vrouw, en de drie vrouwen van zijn zonen met hem in de ark;
GEN.7.14|GEN|Genesis|8|14|14|Zij, en al het gedierte naar zijn aard, en al het vee naar zijn aard, en al het kruipend gedierte, dat op de aarde kruipt, naar zijn aard, en al het gevogelte naar zijn aard, alle vogeltjes van allerlei vleugel.
GEN.7.15|GEN|Genesis|8|15|15|En van alle vlees, waarin een geest des levens was, kwamen er twee en twee tot Noach in de ark.
GEN.7.16|GEN|Genesis|8|16|16|En die er kwamen, die kwamen mannetje en wijfje, van alle vlees, zoals hem God bevolen had. En de Heere sloot achter hem toe.
GEN.7.17|GEN|Genesis|8|17|17|En die vloed was veertig dagen op de aarde, en de wateren vermeerderden, en hieven de ark op, zodat zij oprees boven de aarde.
GEN.7.18|GEN|Genesis|8|18|18|En de wateren namen de overhand, en vermeerderden zeer op de aarde; en de ark ging op de wateren.
GEN.7.19|GEN|Genesis|8|19|19|En de wateren namen gans zeer de overhand op de aarde, zodat alle hoge bergen, die onder de ganse hemel zijn, bedekt werden.
GEN.7.20|GEN|Genesis|8|20|20|Vijftien ellen omhoog namen de wateren de overhand, en de bergen werden bedekt.
GEN.7.21|GEN|Genesis|8|21|21|En alle vlees, dat zich op de aarde roerde, gaf de geest, van het gevogelte, en van het vee, en van het wild gedierte, en van al het kruipend gedierte, dat op de aarde kroop, en alle mens.
GEN.7.22|GEN|Genesis|8|22|22|Al wat een adem van de geest des levens in zijn neusgaten had, van alles wat op het droge was, is gestorven.
GEN.7.23|GEN|Genesis|8|23|23|Alzo werd verdelgd al wat bestond, dat op de aardbodem was, van de mens aan tot het vee, tot het kruipend gedierte, en tot het gevogelte des hemels, en zij werden verdelgd van de aarde; doch Noach alleen bleef over, en wat met hem in de ark was.
GEN.7.24|GEN|Genesis|8|24|24|En de wateren hadden de overhand boven de aarde, honderd vijftig dagen.
GEN.8.1|GEN|Genesis|9|1|1|En God gedacht aan Noach, en aan al het gedierte, en aan al het vee, dat met hem in de ark was; en God deed een wind over de aarde doorgaan, en de wateren werden stil.
GEN.8.2|GEN|Genesis|9|2|2|Ook werden de fonteinen van de afgrond, en de sluizen des hemels gesloten, en de plasregen van de hemel werd opgehouden.
GEN.8.3|GEN|Genesis|9|3|3|Daartoe keerden de wateren weer van boven de aarde, heen en weer vloeiende, en de wateren namen af ten einde van honderd vijftig dagen.
GEN.8.4|GEN|Genesis|9|4|4|En de ark rustte in de zevende maand, op de zeventiende dag der maand, op de bergen van Ararát.
GEN.8.5|GEN|Genesis|9|5|5|En de wateren namen gaandeweg af, tot de tiende maand; in de tiende maand , op de eerste der maand, werden de toppen der bergen gezien.
GEN.8.6|GEN|Genesis|9|6|6|En het geschiedde, ten einde van veertig dagen, dat Noach het venster der ark, die hij gemaakt had, opendeed.
GEN.8.7|GEN|Genesis|9|7|7|En hij liet een raaf uit, die dikwijls heen en weer ging, totdat de wateren van boven de aarde opgedroogd waren.
GEN.8.8|GEN|Genesis|9|8|8|Daarna liet hij een duif van zich uit, om te zien, of de wateren gedaald waren van boven de aardbodem.
GEN.8.9|GEN|Genesis|9|9|9|Maar de duif vond geen rust voor het hol van haar voet; zo keerde zij weer tot hem in de ark; want de wateren waren op de ganse aarde; en hij stak zijn hand uit, en nam haar, en bracht haar tot zich in de ark.
GEN.8.10|GEN|Genesis|9|10|10|En hij verbeidde nog zeven andere dagen; toen liet hij de duif weer uit de ark.
GEN.8.11|GEN|Genesis|9|11|11|En de duif kwam tot hem tegen de avondtijd; en ziet, een afgebroken olijfblad was in haar bek; zo merkte Noach, dat de wateren van boven de aarde gedaald waren.
GEN.8.12|GEN|Genesis|9|12|12|Toen vertoefde hij nog zeven andere dagen; en hij liet de duif uit; maar zij keerde niet meer weer tot hem.
GEN.8.13|GEN|Genesis|9|13|13|En het geschiedde in het zeshonderd eerste jaar, in de eerste maand , op de eerste van die maand, dat de wateren opdroogden van boven de aarde; toen deed Noach het deksel van de ark af, en zag toe, en ziet, de aardbodem was opgedroogd.
GEN.8.14|GEN|Genesis|9|14|14|En in de tweede maand, op de zeven en twintigste dag der maand, was de aarde opgedroogd.
GEN.8.15|GEN|Genesis|9|15|15|Toen sprak God tot Noach, zeggende:
GEN.8.16|GEN|Genesis|9|16|16|Ga uit de ark, gij, en uw vrouw, en uw zonen, en de vrouwen van uw zonen met u.
GEN.8.17|GEN|Genesis|9|17|17|Doe al het gedierte, dat met u is, van alle vlees, aan gevogelte, en aan vee, en aan al het kruipend gedierte, dat op de aarde kruipt, met u uitgaan; en dat zij overvloedig voorttelen op de aarde, en vruchtbaar zijn, en vermenigvuldigen op de aarde.
GEN.8.18|GEN|Genesis|9|18|18|Toen ging Noach uit, en zijn zonen, en zijn vrouw, en de vrouwen van zijn zonen met hem.
GEN.8.19|GEN|Genesis|9|19|19|Al het gedierte, al het kruipende, en al het gevogelte, al wat zich op de aarde roert, naar hun geslachten, gingen uit de ark.
GEN.8.20|GEN|Genesis|9|20|20|En Noach bouwde de Heere een altaar; en hij nam van al het reine vee, en van al het rein gevogelte, en offerde brandoffers op dat altaar.
GEN.8.21|GEN|Genesis|9|21|21|En de Heere rook die liefelijke reuk, en de Heere zeide in Zijn hart: Ik zal voortaan de aardbodem niet meer vervloeken terwille van de mens; want het gedichtsel van ’s mensen hart is boos van zijn jeugd aan; en Ik zal voortaan niet meer al het levende slaan, zoals Ik gedaan heb.
GEN.8.22|GEN|Genesis|9|22|22|Voortaan al de dagen der aarde zullen zaaiing en oogst, en koude en hitte, en zomer en winter, en dag en nacht, niet ophouden.
GEN.9.1|GEN|Genesis|10|1|1|En God zegende Noach en zijn zonen, en Hij zeide tot hen: Weest vruchtbaar en vermenigvuldigt, en vervult de aarde!
GEN.9.2|GEN|Genesis|10|2|2|En uw vrees, en uw verschrikking zij over al het gedierte der aarde, en over al het gevogelte des hemels; in al wat zich op de aardbodem roert, en in alle vissen der zee; zij zijn in uw hand overgegeven.
GEN.9.3|GEN|Genesis|10|3|3|Al wat zich roert, dat levend is, zij u tot spijs; Ik heb het u àl gegeven, gelijk het groene kruid.
GEN.9.4|GEN|Genesis|10|4|4|Doch het vlees met zijn ziel, dat is zijn bloed, zult gij niet eten.
GEN.9.5|GEN|Genesis|10|5|5|En voorwaar, Ik zal uw bloed, het bloed van uw zielen eisen; van de hand van alle gedierte zal Ik het eisen; ook van de hand des mensen, van de hand van eens ieders broeder zal Ik de ziel des mensen eisen.
GEN.9.6|GEN|Genesis|10|6|6|Wie des mensen bloed vergiet, zijn bloed zal door de mens vergoten worden; want God heeft de mens naar Zijn beeld gemaakt.
GEN.9.7|GEN|Genesis|10|7|7|Maar gij, weest vruchtbaar, en vermenigvuldigt; teelt overvloedig voort op de aarde, en vermenigvuldigt daarop.
GEN.9.8|GEN|Genesis|10|8|8|Voorts zeide God tot Noach, en tot zijn zonen met hem, zeggende:
GEN.9.9|GEN|Genesis|10|9|9|Maar Ik, ziet, Ik richt Mijn verbond op met u, en met uw zaad na u;
GEN.9.10|GEN|Genesis|10|10|10|En met alle levende ziel, die met u is, van het gevogelte, van het vee, en van alle gedierte der aarde met u; van allen, die uit de ark gegaan zijn, tot al het gedierte der aarde toe.
GEN.9.11|GEN|Genesis|10|11|11|En Ik richt Mijn verbond op met u, dat niet meer alle vlees door de wateren van de vloed zal worden uitgeroeid; en dat er geen vloed meer zal zijn, om de aarde te verderven.
GEN.9.12|GEN|Genesis|10|12|12|En God zeide: Dit is het teken van het verbond, dat Ik geef tussen Mij en tussen u, en tussen alle levende ziel, die met u is, tot eeuwige geslachten.
GEN.9.13|GEN|Genesis|10|13|13|Mijn boog heb Ik gegeven in de wolken; die zal zijn tot een teken van het verbond tussen Mij en tussen de aarde.
GEN.9.14|GEN|Genesis|10|14|14|En het zal geschieden, als Ik wolken over de aarde breng, dat deze boog zal gezien worden in de wolken;
GEN.9.15|GEN|Genesis|10|15|15|Dan zal Ik gedenken aan Mijn verbond, dat is tussen Mij en tussen u, en tussen alle levende ziel van alle vlees; en de wateren zullen niet meer wezen tot een vloed, om alle vlees te verderven.
GEN.9.16|GEN|Genesis|10|16|16|Als deze boog in de wolken zal zijn, zo zal Ik hem aanzien, om te gedenken aan het eeuwig verbond tussen God en tussen alle levende ziel, van alle vlees, dat op de aarde is.
GEN.9.17|GEN|Genesis|10|17|17|Zo zeide dan God tot Noach: Dit is het teken van het verbond, dat Ik opgericht heb tussen Mij en tussen alle vlees, dat op de aarde is.
GEN.9.18|GEN|Genesis|10|18|18|En de zonen van Noach, die uit de ark gingen, waren Sem, en Cham, en Jafeth; en Cham is de vader van Kanaän.
GEN.9.19|GEN|Genesis|10|19|19|Deze drie waren de zonen van Noach; en van dezen is de ganse aarde overspreid.
GEN.9.20|GEN|Genesis|10|20|20|En Noach begon een akkerman te zijn, en hij plantte een wijngaard.
GEN.9.21|GEN|Genesis|10|21|21|En hij dronk van die wijn, en werd dronken; en hij ontblootte zich in het midden van zijn tent.
GEN.9.22|GEN|Genesis|10|22|22|En Cham, Kanaäns vader, zag de naaktheid van zijn vader, en hij gaf het zijn beide broeders daar buiten te kennen.
GEN.9.23|GEN|Genesis|10|23|23|Toen namen Sem en Jafeth een kleed, en zij legden het op hun beider schouders, en gingen achterwaarts, en bedekten de naaktheid van hun vader; en hun aangezichten waren achterwaarts gekeerd , zodat zij de naaktheid van hun vader niet zagen.
GEN.9.24|GEN|Genesis|10|24|24|En Noach ontwaakte van zijn wijn; en hij merkte wat zijn jongste zoon hem gedaan had.
GEN.9.25|GEN|Genesis|10|25|25|En hij zeide: Vervloekt zij Kanaän; een knecht der knechten zij hij zijn broeders!
GEN.9.26|GEN|Genesis|10|26|26|Voorts zeide hij: Gezegend zij de Heere , de God van Sem; en Kanaän zij hem een knecht!
GEN.9.27|GEN|Genesis|10|27|27|God breide Jafeth uit, en hij wone in Sems tenten! en Kanaän zij hem een knecht!
GEN.9.28|GEN|Genesis|10|28|28|En Noach leefde na de vloed driehonderd vijftig jaren.
GEN.9.29|GEN|Genesis|10|29|29|Zo waren al de dagen van Noach negenhonderd vijftig jaren; en hij stierf.
GEN.10.1|GEN|Genesis|11|1|1|Dit nu zijn de geboorten van Noachs zonen: Sem, Cham, en Jafeth; en hun werden zonen geboren na de vloed.
GEN.10.2|GEN|Genesis|11|2|2|De zonen van Jafeth zijn: Gomer, en Magog, en Madái, en Javan, en Tubal, en Mesech, en Tiras.
GEN.10.3|GEN|Genesis|11|3|3|En de zonen van Gomer zijn: Askenaz, en Rifath, en Togarma.
GEN.10.4|GEN|Genesis|11|4|4|En de zonen van Javan zijn: Elísa, en Tarsis; de Kittieten en Dodanieten.
GEN.10.5|GEN|Genesis|11|5|5|Van dezen zijn verdeeld de eilanden der volken in hun landschappen, elk naar zijn spraak, naar hun huisgezinnen, onder hun volken.
GEN.10.6|GEN|Genesis|11|6|6|En de zonen van Cham zijn: Kusch en Mitsraïm, en Put, en Kanaän.
GEN.10.7|GEN|Genesis|11|7|7|En de zonen van Kusch zijn: Seba en Havíla, en Sabta, en Raëma, en Sábtecha. En de zonen van Raëma zijn: Scheba en Dedan.
GEN.10.8|GEN|Genesis|11|8|8|En Kusch gewon Nimrod; deze begon geweldig te zijn op de aarde.
GEN.10.9|GEN|Genesis|11|9|9|Hij was een geweldig jager voor het aangezicht des Heeren ; daarom wordt gezegd: Gelijk Nimrod, een geweldig jager voor het aangezicht des Heeren .
GEN.10.10|GEN|Genesis|11|10|10|En het beginsel van zijn rijk was Babel, en Erech, en Akkad, en Kalne in het land Sinear.
GEN.10.11|GEN|Genesis|11|11|11|Uit dit land is Assur uitgegaan, en heeft gebouwd Nínevé, en Rehobóth, Ir, en Kálah.
GEN.10.12|GEN|Genesis|11|12|12|En Resen, tussen Nínevé en tussen Kálah; deze is die grote stad.
GEN.10.13|GEN|Genesis|11|13|13|En Mitsraïm gewon de Ludieten, en de Anamieten, en de Lehabieten, en de Naftuchieten,
GEN.10.14|GEN|Genesis|11|14|14|En de Pathrusieten, en de Kasluchieten, waar de Filistijnen uit voortgekomen zijn, en de Kaftorieten.
GEN.10.15|GEN|Genesis|11|15|15|En Kanaän gewon Sidon, zijn eerstgeborene, en Heth,
GEN.10.16|GEN|Genesis|11|16|16|En de Jebusiet, en de Amoriet, en de Girgasiet,
GEN.10.17|GEN|Genesis|11|17|17|En de Heviet, en de Arkiet, en de Siniet,
GEN.10.18|GEN|Genesis|11|18|18|En de Arvadiet, en de Zemariet, en de Hamathiet; en daarna zijn de huisgezinnen der Kanaänieten verspreid.
GEN.10.19|GEN|Genesis|11|19|19|En het gebied der Kanaänieten was van Sidon, daar gij gaat naar Gerar tot Gaza toe; daar gij gaat naar Sódom en Gomórra, en Adama, en Zebóïm, tot Lasa toe.
GEN.10.20|GEN|Genesis|11|20|20|Deze zijn zonen van Cham, naar hun huisgezinnen, naar hun spraken, in hun landschappen, in hun volken.
GEN.10.21|GEN|Genesis|11|21|21|Voorts zijn Sem zonen geboren; deze is ook de vader van alle zonen van Heber, en de oudste broeder van Jafeth.
GEN.10.22|GEN|Genesis|11|22|22|Sems zonen waren Elam, en Assur, en Arfachsad, en Lud, en Aram.
GEN.10.23|GEN|Genesis|11|23|23|En Arams zonen waren Uz en Hul en Gether, en Mas.
GEN.10.24|GEN|Genesis|11|24|24|En Arfachsad gewon Selah, en Selah gewon Heber.
GEN.10.25|GEN|Genesis|11|25|25|En aan Heber werden twee zonen geboren; de naam van de ene was Peleg; want in zijn dagen is de aarde verdeeld; en de naam van zijn broeder was Joktan.
GEN.10.26|GEN|Genesis|11|26|26|En Joktan gewon Almódad, en Selef, en Hazarmáveth, en Járah,
GEN.10.27|GEN|Genesis|11|27|27|En Hadóram, en Uzal, en Dikla,
GEN.10.28|GEN|Genesis|11|28|28|En Obal, en Abímaël, en Scheba,
GEN.10.29|GEN|Genesis|11|29|29|En Ofir, en Havíla, en Jobab; deze allen waren zonen van Joktan.
GEN.10.30|GEN|Genesis|11|30|30|En hun woning was van Mescha af, daar gij gaat naar Sefar, het gebergte van het oosten.
GEN.10.31|GEN|Genesis|11|31|31|Deze zijn zonen van Sem, naar hun huisgezinnen, naar hun spraken, in hun landschappen, naar hun volken.
GEN.10.32|GEN|Genesis|11|32|32|Deze zijn de huisgezinnen van de zonen van Noach, naar hun geboorten, in hun volken; en van deze zijn de volken op de aarde verdeeld na de vloed.
GEN.11.1|GEN|Genesis|12|1|1|En de ganse aarde was van enerlei spraak en enerlei woorden.
GEN.11.2|GEN|Genesis|12|2|2|Maar het geschiedde, toen zij naar het oosten trokken, dat zij een laagte vonden in het land Sinear; en zij woonden aldaar.
GEN.11.3|GEN|Genesis|12|3|3|En zij zeiden een ieder tot zijn naaste: Kom aan, laat ons tichelen strijken, en goed doorbranden! En de tichel was hun voor steen, en het lijm was hun voor leem.
GEN.11.4|GEN|Genesis|12|4|4|En zij zeiden: Kom aan, laat ons voor ons een stad bouwen, en een toren, welks opperste in de hemel zij, en laat ons een naam voor ons maken, opdat wij niet misschien over de ganse aarde verstrooid worden!
GEN.11.5|GEN|Genesis|12|5|5|Toen kwam de Heere neer, om te bezien de stad en de toren, die de kinderen der mensen bouwden.
GEN.11.6|GEN|Genesis|12|6|6|En de Heere zeide: Ziet, zij zijn enerlei volk, en hebben allen enerlei spraak; en dit is het, wat zij beginnen te maken; maar nu, zou hun niet afgesneden worden al wat zij bedacht hebben te maken?
GEN.11.7|GEN|Genesis|12|7|7|Kom aan, laat Ons neervaren, en laat Ons hun spraak aldaar verwarren, opdat een ieder de spraak van zijn naaste niet hore.
GEN.11.8|GEN|Genesis|12|8|8|Alzo verstrooide hen de Heere van daar over de ganse aarde; en zij hielden op de stad te bouwen.
GEN.11.9|GEN|Genesis|12|9|9|Daarom noemde men haar naam Babel; want aldaar verwarde de Heere de spraak der ganse aarde, en van daar verstrooide hen de Heere over de ganse aarde.
GEN.11.10|GEN|Genesis|12|10|10|Deze zijn de geboorten van Sem: Sem was honderd jaren oud, en gewon Arfachsad, twee jaren na de vloed.
GEN.11.11|GEN|Genesis|12|11|11|En Sem leefde, nadat hij Arfachsad gewonnen had, vijfhonderd jaren; en hij gewon zonen en dochters.
GEN.11.12|GEN|Genesis|12|12|12|En Arfachsad leefde vijf en dertig jaren, en hij gewon Selah.
GEN.11.13|GEN|Genesis|12|13|13|En Arfachsad leefde, nadat hij Selah gewonnen had, vierhonderd drie jaren; en hij gewon zonen en dochters.
GEN.11.14|GEN|Genesis|12|14|14|En Selah leefde dertig jaren, en hij gewon Heber.
GEN.11.15|GEN|Genesis|12|15|15|En Selah leefde, nadat hij Heber gewonnen had, vierhonderd drie jaren, en hij gewon zonen en dochters.
GEN.11.16|GEN|Genesis|12|16|16|En Heber leefde vier en dertig jaren, en gewon Peleg.
GEN.11.17|GEN|Genesis|12|17|17|En Heber leefde, nadat hij Peleg gewonnen had, vierhonderd dertig jaren; en hij gewon zonen en dochters.
GEN.11.18|GEN|Genesis|12|18|18|En Peleg leefde dertig jaren, en hij gewon Rehu.
GEN.11.19|GEN|Genesis|12|19|19|En Peleg leefde, nadat hij Rehu gewonnen had, tweehonderd negen jaren; en hij gewon zonen en dochters.
GEN.11.20|GEN|Genesis|12|20|20|En Rehu leefde twee en dertig jaren, en hij gewon Serug.
GEN.11.21|GEN|Genesis|12|21|21|En Rehu leefde, nadat hij Serug gewonnen had, tweehonderd zeven jaren; en hij gewon zonen en dochters.
GEN.11.22|GEN|Genesis|12|22|22|En Serug leefde dertig jaren, en gewon Nahor.
GEN.11.23|GEN|Genesis|12|23|23|En Serug leefde, nadat hij Nahor gewonnen had, tweehonderd jaren; en hij gewon zonen en dochters.
GEN.11.24|GEN|Genesis|12|24|24|En Nahor leefde negen en twintig jaren, en gewon Terah.
GEN.11.25|GEN|Genesis|12|25|25|En Nahor leefde, nadat hij Terah gewonnen had, honderd negentien jaren; en hij gewon zonen en dochters.
GEN.11.26|GEN|Genesis|12|26|26|En Terah leefde zeventig jaren, en gewon Abram, Nahor en Haran.
GEN.11.27|GEN|Genesis|12|27|27|En deze zijn de geboorten van Terah: Terah gewon Abram, Nahor en Haran; en Haran gewon Lot.
GEN.11.28|GEN|Genesis|12|28|28|En Haran stierf voor het aangezicht van zijn vader Terah, in het land van zijn geboorte, in Ur der Chaldeën.
GEN.11.29|GEN|Genesis|12|29|29|En Abram en Nahor namen zich vrouwen; de naam van Abrams vrouw was Sarai, en de naam van Nahors vrouw was Milka, een dochter van Haran, vader van Milka, en vader van Jiska.
GEN.11.30|GEN|Genesis|12|30|30|En Sarai was onvruchtbaar; zij had geen kind.
GEN.11.31|GEN|Genesis|12|31|31|En Terah nam Abram, zijn zoon, en Lot, Harans zoon, zijn kleinzoon, en Sarai, zijn schoondochter, de vrouw van zijn zoon Abram, en zij trokken met hen uit Ur der Chaldeën, om te gaan naar het land Kanaän; en zij kwamen tot Haran, en woonden aldaar.
GEN.11.32|GEN|Genesis|12|32|32|En de dagen van Terah waren tweehonderd vijf jaren, en Terah stierf te Haran.
GEN.12.1|GEN|Genesis|13|1|1|De Heere nu had tot Abram gezegd: Ga gij uit uw land, en uit uw maagschap, en uit uws vaders huis, naar het land, dat Ik u wijzen zal.
GEN.12.2|GEN|Genesis|13|2|2|En Ik zal u tot een groot volk maken, en u zegenen, en uw naam groot maken; en wees een zegen!
GEN.12.3|GEN|Genesis|13|3|3|En Ik zal zegenen, die u zegenen, en vervloeken, die u vloekt; en in u zullen alle geslachten van het aardrijk gezegend worden.
GEN.12.4|GEN|Genesis|13|4|4|En Abram trok heen, gelijk de Heere tot hem gesproken had; en Lot trok met hem; en Abram was vijf en zeventig jaren oud, toen hij uit Haran ging.
GEN.12.5|GEN|Genesis|13|5|5|En Abram nam Sarai, zijn vrouw, en Lot, de zoon van zijn broeder, en al hun have, die zij verworven hadden, en de zielen, die zij verkregen hadden in Haran; en zij trokken uit, om te gaan naar het land Kanaän, en zij kwamen in het land Kanaän.
